"ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","Year","Updated.On","Time","ActiveOrInactive"
8067925,"HT291790",2011-05-12,"018XX W ADDISON ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1923,19,47,5,"06",2011,"02/10/2018 03:50:01 PM",08:30:00,"Inactive"
8062559,"HT293842",2011-05-12,"010XX W CONGRESS PKWY","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",1213,12,2,28,"06",2011,"02/10/2018 03:50:01 PM",09:00:00,"Inactive"
8060960,"HT292295",2011-05-12,"051XX S KEDZIE AVE","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",822,8,14,63,"06",2011,"02/10/2018 03:50:01 PM",11:00:00,"Inactive"
8060727,"HT292110",2011-05-12,"063XX S ASHLAND AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",725,7,16,67,"03",2011,"02/10/2018 03:50:01 PM",12:40:00,"Inactive"
8060828,"HT292133",2011-05-12,"046XX N BROADWAY","0560","ASSAULT","SIMPLE","CTA PLATFORM","true","false",2311,19,46,3,"08A",2011,"02/04/2016 06:33:39 AM",12:54:00,"Inactive"
8063304,"HT294231",2011-05-12,"034XX S ARCHER AVE","0560","ASSAULT","SIMPLE","CTA PLATFORM","false","false",913,9,11,59,"08A",2011,"02/10/2018 03:50:01 PM",13:10:00,"Inactive"
8061048,"HT292282",2011-05-12,"063XX S WOLCOTT AVE","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",726,7,15,67,"06",2011,"02/10/2018 03:50:01 PM",14:30:00,"Inactive"
8061166,"HT292309",2011-05-12,"097XX S MICHIGAN AVE","0340","ROBBERY","ATTEMPT: STRONGARM-NO WEAPON","CTA BUS","false","false",511,5,6,49,"03",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8062323,"HT293636",2011-05-12,"040XX N CLARK ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",1923,19,47,6,"06",2011,"02/10/2018 03:50:01 PM",15:00:00,"Inactive"
8061330,"HT292547",2011-05-12,"034XX N PAULINA ST","0340","ROBBERY","ATTEMPT: STRONGARM-NO WEAPON","CTA TRAIN","false","false",1924,19,32,6,"03",2011,"02/10/2018 03:50:01 PM",16:20:00,"Inactive"
8061130,"HT292532",2011-05-12,"016XX W HOWARD ST","1350","CRIMINAL TRESPASS","TO STATE SUP LAND","CTA PLATFORM","true","false",2422,24,49,1,"26",2011,"02/04/2016 06:33:39 AM",16:45:00,"Inactive"
8061329,"HT292599",2011-05-12,"001XX W 35TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",924,9,11,34,"11",2011,"02/10/2018 03:50:01 PM",17:12:00,"Inactive"
8061229,"HT292666",2011-05-12,"001XX W 35TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",924,9,11,34,"11",2011,"02/10/2018 03:50:01 PM",17:26:00,"Inactive"
8061789,"HT292696",2011-05-12,"034XX W CHICAGO AVE","0460","BATTERY","SIMPLE","CTA BUS STOP","false","false",1121,11,27,23,"08B",2011,"02/04/2016 06:33:39 AM",18:00:00,"Inactive"
8061362,"HT292742",2011-05-12,"012XX E 67TH ST","0810","THEFT","OVER $500","CTA BUS","false","false",321,3,5,42,"06",2011,"02/10/2018 03:50:01 PM",18:35:00,"Inactive"
8061519,"HT292986",2011-05-12,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",21:15:00,"Inactive"
8061640,"HT293133",2011-05-12,"069XX S RACINE AVE","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",734,7,17,67,"06",2011,"02/10/2018 03:50:01 PM",22:30:00,"Inactive"
8063287,"HT293317",2011-05-13,"063XX S HARVARD AVE","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",722,7,20,68,"06",2011,"02/10/2018 03:50:01 PM",02:45:00,"Active"
8066772,"HT298534",2011-05-13,"002XX W GARFIELD BLVD","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",934,2,3,37,"06",2011,"02/10/2018 03:50:01 PM",04:00:00,"Active"
8080070,"HT312333",2011-05-13,"047XX S HALSTED ST","1570","SEX OFFENSE","PUBLIC INDECENCY","CTA BUS","false","false",921,9,3,61,"17",2011,"02/10/2018 03:50:01 PM",07:15:00,"Inactive"
8062209,"HT293463",2011-05-13,"031XX W MONTROSE AVE","0560","ASSAULT","SIMPLE","CTA BUS STOP","false","false",1724,17,33,14,"08A",2011,"02/10/2018 03:50:01 PM",07:20:00,"Inactive"
8062411,"HT293517",2011-05-13,"016XX N KIMBALL AVE","031A","ROBBERY","ARMED: HANDGUN","CTA BUS","false","false",1422,14,26,23,"03",2011,"02/10/2018 03:50:01 PM",08:45:00,"Inactive"
8062765,"HT293616",2011-05-13,"005XX E 51ST ST","0560","ASSAULT","SIMPLE","CTA BUS STOP","false","true",223,2,3,38,"08A",2011,"02/10/2018 03:50:01 PM",09:40:00,"Inactive"
8062493,"HT293931",2011-05-13,"003XX W CHICAGO AVE","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",1823,18,27,8,"06",2011,"02/10/2018 03:50:01 PM",10:30:00,"Inactive"
8062696,"HT293994",2011-05-13,"005XX S PULASKI RD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",1132,11,24,26,"03",2011,"02/10/2018 03:50:01 PM",13:40:00,"Inactive"
8066926,"HT298580",2011-05-13,"0000X E ROOSEVELT RD","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",132,1,2,33,"06",2011,"02/10/2018 03:50:01 PM",15:30:00,"Inactive"
8148110,"HT304834",2011-05-13,"095XX S STATE ST","0820","THEFT","$500 AND UNDER","CTA TRAIN","false","false",511,5,21,49,"06",2011,"02/10/2018 03:50:01 PM",15:40:00,"Inactive"
8062958,"HT294229",2011-05-13,"0000X E ROOSEVELT RD","0460","BATTERY","SIMPLE","CTA PLATFORM","true","false",132,1,2,32,"08B",2011,"02/10/2018 03:50:01 PM",15:45:00,"Inactive"
8077159,"HT295426",2011-05-13,"079XX S DR MARTIN LUTHER KING JR DR","0820","THEFT","$500 AND UNDER","CTA BUS","false","false",623,6,6,44,"06",2011,"02/10/2018 03:50:01 PM",16:00:00,"Inactive"
8063079,"HT294580",2011-05-13,"005XX W MADISON ST","0870","THEFT","POCKET-PICKING","CTA BUS","false","false",111,1,42,28,"06",2011,"02/04/2016 06:33:39 AM",16:30:00,"Inactive"
8063161,"HT294338",2011-05-13,"003XX W 69TH ST","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","CTA BUS STOP","false","false",731,7,6,69,"17",2011,"02/10/2018 03:50:01 PM",16:30:00,"Inactive"
8063024,"HT294300",2011-05-13,"003XX E GARFIELD BLVD","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",231,2,3,40,"03",2011,"02/10/2018 03:50:01 PM",16:45:00,"Inactive"
8062963,"HT294377",2011-05-13,"001XX W 35TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",924,9,11,34,"11",2011,"02/10/2018 03:50:01 PM",17:00:00,"Inactive"
8062968,"HT294387",2011-05-13,"001XX W 35TH ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","false","false",924,9,11,34,"11",2011,"02/10/2018 03:50:01 PM",17:30:00,"Inactive"
8063022,"HT294531",2011-05-13,"0000X W 95TH ST","0560","ASSAULT","SIMPLE","CTA BUS STOP","false","false",634,6,21,49,"08A",2011,"02/10/2018 03:50:01 PM",18:45:00,"Inactive"
8063116,"HT294599",2011-05-13,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",19:40:00,"Inactive"
8063190,"HT294718",2011-05-13,"008XX N STATE ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","CTA PLATFORM","true","false",1832,18,42,8,"11",2011,"02/10/2018 03:50:01 PM",20:41:00,"Inactive"
8063295,"HT294791",2011-05-13,"009XX W FULLERTON AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA TRAIN","false","false",1812,18,43,7,"14",2011,"02/10/2018 03:50:01 PM",21:47:00,"Inactive"
8069485,"HT300106",2011-05-14,"002XX W 63RD ST","0320","ROBBERY","STRONGARM - NO WEAPON","CTA TRAIN","false","false",711,3,20,68,"03",2011,"02/10/2018 03:50:01 PM",01:00:00,"Active"
8063430,"HT294969",2011-05-14,"029XX W 55TH ST","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","CTA BUS","false","false",911,9,14,63,"14",2011,"02/04/2016 06:33:39 AM",01:20:00,"Active"
8092595,"HT295076",2011-05-14,"0000X W CTA OHARE PLATFORM ST","0870","THEFT","POCKET-PICKING","CTA TRAIN","false","false",1654,16,41,76,"06",2011,"02/10/2018 03:50:01 PM",03:40:00,"Active"
