"Date","routename","number_of_trips","Avg_temp","TMAX","TMIN","PRCP"
"5/1/2001","Ashland",868531,75,85,65,0
"5/1/2001","Museum of S & I",8806,75,85,65,0
"5/1/2001","Lincoln/Sedgwick",99324,75,85,65,0
"5/1/2001","Roosevelt",293580,75,85,65,0
"5/1/2001","Jeffery Express",218425,75,85,65,0
"5/1/2001","Westchester",13098,75,85,65,0
"5/1/2001","16th/18th",44194,75,85,65,0
"5/1/2001","United Center Express",2488,75,85,65,0
"5/1/2001","Madison",572204,75,85,65,0
"5/1/2001","Cermak",238169,75,85,65,0
"5/1/2001","Cermak Express",5824,75,85,65,0
"5/1/2001","Clark",616052,75,85,65,0
"5/1/2001","Wentworth",108009,75,85,65,0
"5/1/2001","West Cermak",11070,75,85,65,0
"5/1/2001","South Deering",157226,75,85,65,0
"5/1/2001","Stony Island",352427,75,85,65,0
"5/1/2001","State",504771,75,85,65,0
"5/1/2001","South Chicago",104981,75,85,65,0
"5/1/2001","Mag Mile Express",12071,75,85,65,0
"5/1/2001","South Michigan",218733,75,85,65,0
"5/1/2001","35th",167386,75,85,65,0
"5/1/2001","Broadway",424964,75,85,65,0
"5/1/2001","Sedgwick",55050,75,85,65,0
"5/1/2001","Pershing",50706,75,85,65,0
"5/1/2001","43rd",32557,75,85,65,0
"5/1/2001","Wallace-Racine",172349,75,85,65,0
"5/1/2001","47th",234606,75,85,65,0
"5/1/2001","South Damen",28980,75,85,65,0
"5/1/2001","Western",698812,75,85,65,0
"5/1/2001","South Western",11933,75,85,65,0
"5/1/2001","North Western",151025,75,85,65,0
"5/1/2001","Western Express",138283,75,85,65,0
"5/1/2001","Damen",239983,75,85,65,0
"5/1/2001","51st",136172,75,85,65,0
"5/1/2001","Kedzie/California",336786,75,85,65,0
"5/1/2001","South Kedzie",177265,75,85,65,0
"5/1/2001","Pulaski",587347,75,85,65,0
"5/1/2001","South Pulaski",245042,75,85,65,0
"5/1/2001","Cicero",366764,75,85,65,0
"5/1/2001","North Cicero/Skokie Blvd.",29599,75,85,65,0
"5/1/2001","South Cicero",153297,75,85,65,0
"5/1/2001","Garfield",380435,75,85,65,0
"5/1/2001","55th/Narragansett",25065,75,85,65,0
"5/1/2001","Milwaukee",435144,75,85,65,0
"5/1/2001","North Milwaukee",13510,75,85,65,0
"5/1/2001","Laramie",78067,75,85,65,0
"5/1/2001","59th/61st",110791,75,85,65,0
"5/1/2001","Blue Island/26th",416452,75,85,65,0
"5/1/2001","Archer",408215,75,85,65,0
"5/1/2001","Archer/Harlem",35757,75,85,65,0
"5/1/2001","63rd",616748,75,85,65,0
"5/1/2001","West 63rd",57173,75,85,65,0
"5/1/2001","Foster-Canfield",6632,75,85,65,0
"5/1/2001","Grand",190331,75,85,65,0
"5/1/2001","Chicago",589031,75,85,65,0
"5/1/2001","67th-69th-71st",406186,75,85,65,0
"5/1/2001","Northwest Highway",43237,75,85,65,0
"5/1/2001","Cumberland/East River",9337,75,85,65,0
"5/1/2001","Division",314594,75,85,65,0
"5/1/2001","71st/South Shore",209328,75,85,65,0
"5/1/2001","North",450512,75,85,65,0
"5/1/2001","Armitage",141845,75,85,65,0
"5/1/2001","Fullerton",365505,75,85,65,0
"5/1/2001","74th-75th",201975,75,85,65,0
"5/1/2001","Diversey",383544,75,85,65,0
"5/1/2001","Belmont",570703,75,85,65,0
"5/1/2001","Montrose",253454,75,85,65,0
"5/1/2001","79th",917132,75,85,65,0
"5/1/2001","Irving Park",347155,75,85,65,0
"5/1/2001","Lawrence",434588,75,85,65,0
"5/1/2001","West Lawrence",38291,75,85,65,0
"5/1/2001","Kimball-Homan",562097,75,85,65,0
"5/1/2001","Peterson",120078,75,85,65,0
"5/1/2001","Central",362062,75,85,65,0
"5/1/2001","North Central",20048,75,85,65,0
"5/1/2001","Narragansett/Ridgeland",37799,75,85,65,0
"5/1/2001","87th",451499,75,85,65,0
"5/1/2001","Higgins",47313,75,85,65,0
"5/1/2001","Harlem",101837,75,85,65,0
"5/1/2001","North Harlem",9028,75,85,65,0
"5/1/2001","Austin",226113,75,85,65,0
"5/1/2001","Foster",201353,75,85,65,0
"5/1/2001","California/Dodge",52962,75,85,65,0
"5/1/2001","South California",273694,75,85,65,0
"5/1/2001","93rd-95th",163434,75,85,65,0
"5/1/2001","West 95th",145943,75,85,65,0
"5/1/2001","Lunt",27591,75,85,65,0
"5/1/2001","Skokie",99393,75,85,65,0
"5/1/2001","Jeffery Manor Express",26223,75,85,65,0
"5/1/2001","West 103rd",97971,75,85,65,0
"5/1/2001","East 103rd",52420,75,85,65,0
"5/1/2001","Halsted/95th",69943,75,85,65,0
"5/1/2001","Pullman/111th/115th",164388,75,85,65,0
"5/1/2001","Vincennes/111th",101784,75,85,65,0
"5/1/2001","Michigan/119th",160649,75,85,65,0
"5/1/2001","Ogilvie/Wacker Express",22663,75,85,65,0
"5/1/2001","Union/Wacker Express",39324,75,85,65,0
"5/1/2001","Illinois Center/Ogilvie Express",21693,75,85,65,0
"5/1/2001","Illinois Center/Union Express",18055,75,85,65,0
"5/1/2001","Navy Pier",1131,75,85,65,0
"5/1/2001","Water Tower Express",46169,75,85,65,0
"5/1/2001","Jackson",274018,75,85,65,0
"5/1/2001","Madison/Roosevelt Circulator",2968,75,85,65,0
"5/1/2001","West Loop/South Loop",22476,75,85,65,0
"5/1/2001","Museum Campus",2697,75,85,65,0
"3/1/2003","Lunt",23564,33,38,28,0
"5/1/2001","Clarendon/LaSalle Express",65270,75,85,65,0
"5/1/2001","Sheridan/LaSalle Express",39389,75,85,65,0
"5/1/2001","Wilson/Michigan Express",212324,75,85,65,0
"5/1/2001","Inner Drive/Michigan Express",259970,75,85,65,0
"5/1/2001","Outer Drive Express",247921,75,85,65,0
"5/1/2001","Sheridan",680179,75,85,65,0
"5/1/2001","Addison",321961,75,85,65,0
"5/1/2001","Wrigley Field Express",454,75,85,65,0
"5/1/2001","Devon",215250,75,85,65,0
"5/1/2001","LaSalle",203704,75,85,65,0
"5/1/2001","Streeterville/Taylor",69523,75,85,65,0
"5/1/2001","69th-UPS Express",18729,75,85,65,0
"5/1/2001","U. of Chicago/Midway",4867,75,85,65,0
"5/1/2001","U. of Chicago/Hyde Park",33852,75,85,65,0
"5/1/2001","U. of Chicago/Kenwood",31979,75,85,65,0
"5/1/2001","U. of Chicago/Lakeview Express",6141,75,85,65,0
"5/1/2001","Central/Ridge",39718,75,85,65,0
"5/1/2001","Main/Emerson",10448,75,85,65,0
"5/1/2001","Ridge/Grant",36203,75,85,65,0
"5/1/2001","Dodge",42725,75,85,65,0
"6/1/2001","Indiana/Hyde Park",136949,58,65,50,0.03
"6/1/2001","Hyde Park Express",19261,58,65,50,0.03
"6/1/2001","King Drive",582709,58,65,50,0.03
"6/1/2001","Cottage Grove",650584,58,65,50,0.03
"6/1/2001","Jackson Park Express",440995,58,65,50,0.03
"6/1/2001","Harrison",110925,58,65,50,0.03
"6/1/2001","Halsted",525826,58,65,50,0.03
"6/1/2001","South Halsted",89397,58,65,50,0.03
"6/1/2001","Ashland",831613,58,65,50,0.03
"6/1/2001","Museum of S & I",22177,58,65,50,0.03
"6/1/2001","Lincoln/Sedgwick",89807,58,65,50,0.03
"6/1/2001","Roosevelt",279021,58,65,50,0.03
"6/1/2001","Jeffery Express",196932,58,65,50,0.03
"6/1/2001","Westchester",10680,58,65,50,0.03
"6/1/2001","16th/18th",38179,58,65,50,0.03
"6/1/2001","United Center Express",322,58,65,50,0.03
"6/1/2001","Madison",551433,58,65,50,0.03
"6/1/2001","Cermak",238118,58,65,50,0.03
"6/1/2001","Cermak Express",4566,58,65,50,0.03
"6/1/2001","Clark",585360,58,65,50,0.03
"6/1/2001","Wentworth",80693,58,65,50,0.03
"6/1/2001","West Cermak",8569,58,65,50,0.03
"6/1/2001","South Deering",157786,58,65,50,0.03
"6/1/2001","Stony Island",330681,58,65,50,0.03
"6/1/2001","State",498462,58,65,50,0.03
"6/1/2001","South Chicago",87718,58,65,50,0.03
"6/1/2001","Mag Mile Express",17561,58,65,50,0.03
"6/1/2001","South Michigan",207572,58,65,50,0.03
"6/1/2001","35th",159961,58,65,50,0.03
"6/1/2001","Broadway",439577,58,65,50,0.03
"6/1/2001","Sedgwick",46928,58,65,50,0.03
"6/1/2001","Pershing",47208,58,65,50,0.03
"6/1/2001","43rd",31203,58,65,50,0.03
"6/1/2001","Wallace-Racine",149798,58,65,50,0.03
"6/1/2001","47th",222804,58,65,50,0.03
"6/1/2001","South Damen",17947,58,65,50,0.03
"6/1/2001","Western",659708,58,65,50,0.03
"6/1/2001","South Western",10019,58,65,50,0.03
"6/1/2001","North Western",137623,58,65,50,0.03
"6/1/2001","Western Express",122396,58,65,50,0.03
"6/1/2001","Damen",214526,58,65,50,0.03
"6/1/2001","51st",124431,58,65,50,0.03
"6/1/2001","Kedzie/California",320443,58,65,50,0.03
"6/1/2001","South Kedzie",164660,58,65,50,0.03
"6/1/2001","Pulaski",553855,58,65,50,0.03
"6/1/2001","South Pulaski",201734,58,65,50,0.03
"6/1/2001","Cicero",350837,58,65,50,0.03
"6/1/2001","North Cicero/Skokie Blvd.",28164,58,65,50,0.03
"6/1/2001","South Cicero",139409,58,65,50,0.03
"6/1/2001","Garfield",356670,58,65,50,0.03
"6/1/2001","55th/Narragansett",20188,58,65,50,0.03
"6/1/2001","Milwaukee",414986,58,65,50,0.03
"6/1/2001","North Milwaukee",12878,58,65,50,0.03
"6/1/2001","Laramie",69396,58,65,50,0.03
"6/1/2001","59th/61st",94706,58,65,50,0.03
"6/1/2001","Blue Island/26th",411721,58,65,50,0.03
"6/1/2001","Archer",389225,58,65,50,0.03
"6/1/2001","Archer/Harlem",32881,58,65,50,0.03
"6/1/2001","63rd",572658,58,65,50,0.03
"6/1/2001","West 63rd",55528,58,65,50,0.03
"6/1/2001","Foster-Canfield",4788,58,65,50,0.03
"6/1/2001","Grand",180365,58,65,50,0.03
"6/1/2001","Chicago",554277,58,65,50,0.03
"6/1/2001","67th-69th-71st",369012,58,65,50,0.03
"6/1/2001","Northwest Highway",35716,58,65,50,0.03
"6/1/2001","Cumberland/East River",8895,58,65,50,0.03
"6/1/2001","Division",285885,58,65,50,0.03
"6/1/2001","71st/South Shore",199438,58,65,50,0.03
"6/1/2001","North",451377,58,65,50,0.03
"6/1/2001","Armitage",131200,58,65,50,0.03
"6/1/2001","Fullerton",348093,58,65,50,0.03
"6/1/2001","74th-75th",189969,58,65,50,0.03
"6/1/2001","Diversey",339846,58,65,50,0.03
"6/1/2001","Belmont",533007,58,65,50,0.03
"6/1/2001","Montrose",242177,58,65,50,0.03
"6/1/2001","79th",860121,58,65,50,0.03
"6/1/2001","Irving Park",334981,58,65,50,0.03
"6/1/2001","Lawrence",421459,58,65,50,0.03
"6/1/2001","West Lawrence",36703,58,65,50,0.03
"6/1/2001","Kimball-Homan",501749,58,65,50,0.03
"6/1/2001","Peterson",107184,58,65,50,0.03
"6/1/2001","Central",325919,58,65,50,0.03
"6/1/2001","North Central",19098,58,65,50,0.03
"6/1/2001","Narragansett/Ridgeland",32892,58,65,50,0.03
"6/1/2001","87th",403294,58,65,50,0.03
"6/1/2001","Higgins",42592,58,65,50,0.03
"6/1/2001","Harlem",102817,58,65,50,0.03
"6/1/2001","North Harlem",8564,58,65,50,0.03
"6/1/2001","Austin",188952,58,65,50,0.03
"6/1/2001","Foster",190378,58,65,50,0.03
"6/1/2001","California/Dodge",52370,58,65,50,0.03
"6/1/2001","South California",252389,58,65,50,0.03
"6/1/2001","93rd-95th",160883,58,65,50,0.03
"6/1/2001","West 95th",138967,58,65,50,0.03
"6/1/2001","Lunt",28317,58,65,50,0.03
"6/1/2001","Skokie",100472,58,65,50,0.03
"6/1/2001","Jeffery Manor Express",19315,58,65,50,0.03
"6/1/2001","West 103rd",88585,58,65,50,0.03
"6/1/2001","East 103rd",43524,58,65,50,0.03
"6/1/2001","Halsted/95th",60036,58,65,50,0.03
"6/1/2001","Pullman/111th/115th",135992,58,65,50,0.03
"6/1/2001","Vincennes/111th",84958,58,65,50,0.03
"6/1/2001","Michigan/119th",143897,58,65,50,0.03
"6/1/2001","Ogilvie/Wacker Express",17677,58,65,50,0.03
"6/1/2001","Union/Wacker Express",31813,58,65,50,0.03
"6/1/2001","Illinois Center/Ogilvie Express",18063,58,65,50,0.03
"6/1/2001","Illinois Center/Union Express",17874,58,65,50,0.03
"6/1/2001","Navy Pier",4447,58,65,50,0.03
"6/1/2001","Water Tower Express",42071,58,65,50,0.03
"6/1/2001","Jackson",238882,58,65,50,0.03
"6/1/2001","Madison/Roosevelt Circulator",3625,58,65,50,0.03
"6/1/2001","West Loop/South Loop",16757,58,65,50,0.03
"6/1/2001","Museum Campus",4679,58,65,50,0.03
"6/1/2001","Clarendon/LaSalle Express",60320,58,65,50,0.03
"6/1/2001","Sheridan/LaSalle Express",40233,58,65,50,0.03
"6/1/2001","Wilson/Michigan Express",205564,58,65,50,0.03
"6/1/2001","Inner Drive/Michigan Express",250257,58,65,50,0.03
"6/1/2001","Outer Drive Express",243153,58,65,50,0.03
"6/1/2001","Sheridan",682513,58,65,50,0.03
"6/1/2001","Addison",260346,58,65,50,0.03
"6/1/2001","Wrigley Field Express",84,58,65,50,0.03
"6/1/2001","Devon",198965,58,65,50,0.03
"6/1/2001","LaSalle",184711,58,65,50,0.03
"6/1/2001","Streeterville/Taylor",71383,58,65,50,0.03
"6/1/2001","69th-UPS Express",17486,58,65,50,0.03
"6/1/2001","U. of Chicago/Midway",4318,58,65,50,0.03
"6/1/2001","U. of Chicago/Hyde Park",10290,58,65,50,0.03
"6/1/2001","U. of Chicago/Kenwood",8920,58,65,50,0.03
"6/1/2001","U. of Chicago/Lakeview Express",1575,58,65,50,0.03
"6/1/2001","Central/Ridge",36177,58,65,50,0.03
"6/1/2001","Main/Emerson",8898,58,65,50,0.03
"6/1/2001","Ridge/Grant",31432,58,65,50,0.03
"6/1/2001","Dodge",34848,58,65,50,0.03
"7/1/2001","Indiana/Hyde Park",130061,68,79,57,0
"7/1/2001","Hyde Park Express",21695,68,79,57,0
"7/1/2001","King Drive",579903,68,79,57,0
"7/1/2001","Cottage Grove",648585,68,79,57,0
"7/1/2001","Jackson Park Express",444643,68,79,57,0
"7/1/2001","Harrison",108755,68,79,57,0
"7/1/2001","Halsted",503715,68,79,57,0
"7/1/2001","South Halsted",86105,68,79,57,0
"7/1/2001","Ashland",798098,68,79,57,0
"7/1/2001","Museum of S & I",26763,68,79,57,0
"7/1/2001","Lincoln/Sedgwick",85296,68,79,57,0
"7/1/2001","Roosevelt",281081,68,79,57,0
"7/1/2001","Jeffery Express",177042,68,79,57,0
"7/1/2001","Westchester",9999,68,79,57,0
"7/1/2001","16th/18th",38901,68,79,57,0
"7/1/2001","United Center Express",2240,68,79,57,0
"7/1/2001","Madison",558933,68,79,57,0
"7/1/2001","Cermak",235326,68,79,57,0
"7/1/2001","Cermak Express",6248,68,79,57,0
"7/1/2001","Clark",559654,68,79,57,0
"7/1/2001","Wentworth",77414,68,79,57,0
"7/1/2001","West Cermak",8212,68,79,57,0
"7/1/2001","South Deering",158781,68,79,57,0
"7/1/2001","Stony Island",319086,68,79,57,0
"7/1/2001","State",493008,68,79,57,0
"7/1/2001","South Chicago",82334,68,79,57,0
"7/1/2001","Mag Mile Express",17553,68,79,57,0
"7/1/2001","South Michigan",187107,68,79,57,0
"7/1/2001","35th",153672,68,79,57,0
"7/1/2001","Broadway",437085,68,79,57,0
"7/1/2001","Sedgwick",45860,68,79,57,0
"7/1/2001","Pershing",46418,68,79,57,0
"7/1/2001","43rd",31503,68,79,57,0
"7/1/2001","Wallace-Racine",141293,68,79,57,0
"7/1/2001","47th",213833,68,79,57,0
"7/1/2001","South Damen",15810,68,79,57,0
"7/1/2001","Western",647046,68,79,57,0
"7/1/2001","South Western",11219,68,79,57,0
"7/1/2001","North Western",131952,68,79,57,0
"7/1/2001","Western Express",123482,68,79,57,0
"7/1/2001","Damen",208993,68,79,57,0
"7/1/2001","51st",126926,68,79,57,0
"7/1/2001","Kedzie/California",312711,68,79,57,0
"7/1/2001","South Kedzie",159348,68,79,57,0
"7/1/2001","Pulaski",548763,68,79,57,0
"7/1/2001","South Pulaski",200702,68,79,57,0
"7/1/2001","Cicero",341373,68,79,57,0
"7/1/2001","North Cicero/Skokie Blvd.",28425,68,79,57,0
"7/1/2001","South Cicero",137241,68,79,57,0
"7/1/2001","Garfield",361097,68,79,57,0
"7/1/2001","55th/Narragansett",18948,68,79,57,0
"7/1/2001","Milwaukee",421213,68,79,57,0
"7/1/2001","North Milwaukee",14108,68,79,57,0
"7/1/2001","Laramie",68772,68,79,57,0
"7/1/2001","59th/61st",86439,68,79,57,0
"7/1/2001","Blue Island/26th",424331,68,79,57,0
"7/1/2001","Archer",405540,68,79,57,0
"7/1/2001","Archer/Harlem",31155,68,79,57,0
"7/1/2001","63rd",552934,68,79,57,0
"7/1/2001","West 63rd",56213,68,79,57,0
"7/1/2001","Foster-Canfield",4971,68,79,57,0
"7/1/2001","Grand",183437,68,79,57,0
"7/1/2001","Chicago",533605,68,79,57,0
"7/1/2001","67th-69th-71st",362039,68,79,57,0
"7/1/2001","Northwest Highway",30673,68,79,57,0
"7/1/2001","Cumberland/East River",7039,68,79,57,0
"7/1/2001","Division",260960,68,79,57,0
"7/1/2001","71st/South Shore",188904,68,79,57,0
"7/1/2001","North",454438,68,79,57,0
"7/1/2001","Armitage",122584,68,79,57,0
"7/1/2001","Fullerton",350647,68,79,57,0
"7/1/2001","74th-75th",177030,68,79,57,0
"7/1/2001","Diversey",325336,68,79,57,0
"7/1/2001","Belmont",547028,68,79,57,0
"7/1/2001","Montrose",242076,68,79,57,0
"7/1/2001","79th",843247,68,79,57,0
"7/1/2001","Irving Park",332883,68,79,57,0
"7/1/2001","Lawrence",433622,68,79,57,0
"7/1/2001","West Lawrence",32921,68,79,57,0
"7/1/2001","Kimball-Homan",485221,68,79,57,0
"7/1/2001","Peterson",99639,68,79,57,0
"7/1/2001","Central",313588,68,79,57,0
"7/1/2001","North Central",19309,68,79,57,0
"7/1/2001","Narragansett/Ridgeland",31935,68,79,57,0
"7/1/2001","87th",386234,68,79,57,0
"7/1/2001","Higgins",41752,68,79,57,0
"7/1/2001","Harlem",104137,68,79,57,0
"7/1/2001","North Harlem",8863,68,79,57,0
"7/1/2001","Austin",179544,68,79,57,0
"7/1/2001","Foster",185725,68,79,57,0
"7/1/2001","California/Dodge",46649,68,79,57,0
"7/1/2001","South California",249554,68,79,57,0
"7/1/2001","93rd-95th",155581,68,79,57,0
"7/1/2001","West 95th",134039,68,79,57,0
"7/1/2001","Lunt",27902,68,79,57,0
"7/1/2001","Skokie",99248,68,79,57,0
"7/1/2001","Jeffery Manor Express",18929,68,79,57,0
"7/1/2001","West 103rd",89191,68,79,57,0
"2/1/2017","31st",13384,31,39,23,0
"7/1/2001","East 103rd",48049,68,79,57,0
"7/1/2001","Halsted/95th",56494,68,79,57,0
"7/1/2001","Pullman/111th/115th",127454,68,79,57,0
"7/1/2001","Vincennes/111th",79054,68,79,57,0
"7/1/2001","Michigan/119th",141038,68,79,57,0
"7/1/2001","Ogilvie/Wacker Express",17674,68,79,57,0
"7/1/2001","Union/Wacker Express",26029,68,79,57,0
"7/1/2001","Illinois Center/Ogilvie Express",19494,68,79,57,0
"7/1/2001","Illinois Center/Union Express",15934,68,79,57,0
"7/1/2001","Navy Pier",9167,68,79,57,0
"7/1/2001","Water Tower Express",41805,68,79,57,0
"7/1/2001","Jackson",232507,68,79,57,0
"7/1/2001","Madison/Roosevelt Circulator",4214,68,79,57,0
"7/1/2001","West Loop/South Loop",13302,68,79,57,0
"7/1/2001","Museum Campus",4677,68,79,57,0
"7/1/2001","Clarendon/LaSalle Express",59516,68,79,57,0
"7/1/2001","Sheridan/LaSalle Express",40817,68,79,57,0
"7/1/2001","Wilson/Michigan Express",190499,68,79,57,0
"7/1/2001","Inner Drive/Michigan Express",269984,68,79,57,0
"7/1/2001","Outer Drive Express",239389,68,79,57,0
"7/1/2001","Sheridan",694371,68,79,57,0
"7/1/2001","Addison",243776,68,79,57,0
"7/1/2001","Wrigley Field Express",22,68,79,57,0
"7/1/2001","Devon",194774,68,79,57,0
"7/1/2001","LaSalle",176759,68,79,57,0
"7/1/2001","Streeterville/Taylor",74599,68,79,57,0
"7/1/2001","69th-UPS Express",19486,68,79,57,0
"7/1/2001","U. of Chicago/Midway",3335,68,79,57,0
"7/1/2001","U. of Chicago/Hyde Park",5412,68,79,57,0
"7/1/2001","U. of Chicago/Kenwood",6268,68,79,57,0
"7/1/2001","Central/Ridge",37206,68,79,57,0
"7/1/2001","Main/Emerson",8187,68,79,57,0
"7/1/2001","Ridge/Grant",26364,68,79,57,0
"7/1/2001","Dodge",33628,68,79,57,0
"8/1/2001","Indiana/Hyde Park",131974,84,94,74,0
"8/1/2001","Hyde Park Express",25671,84,94,74,0
"8/1/2001","King Drive",552325,84,94,74,0
"8/1/2001","Cottage Grove",605252,84,94,74,0
"8/1/2001","Jackson Park Express",444189,84,94,74,0
"8/1/2001","Harrison",116175,84,94,74,0
"8/1/2001","Halsted",513344,84,94,74,0
"8/1/2001","South Halsted",77130,84,94,74,0
"8/1/2001","Ashland",797620,84,94,74,0
"8/1/2001","Museum of S & I",28479,84,94,74,0
"8/1/2001","Lincoln/Sedgwick",91195,84,94,74,0
"8/1/2001","Roosevelt",269096,84,94,74,0
"8/1/2001","Jeffery Express",189894,84,94,74,0
"8/1/2001","Westchester",10027,84,94,74,0
"8/1/2001","16th/18th",39713,84,94,74,0
"8/1/2001","United Center Express",1338,84,94,74,0
"8/1/2001","Madison",549539,84,94,74,0
"8/1/2001","Cermak",238281,84,94,74,0
"8/1/2001","Cermak Express",5304,84,94,74,0
"8/1/2001","Clark",593737,84,94,74,0
"8/1/2001","Wentworth",74179,84,94,74,0
"8/1/2001","West Cermak",8089,84,94,74,0
"8/1/2001","South Deering",150588,84,94,74,0
"8/1/2001","Stony Island",327158,84,94,74,0
"8/1/2001","State",470420,84,94,74,0
"8/1/2001","South Chicago",85831,84,94,74,0
"8/1/2001","Mag Mile Express",17764,84,94,74,0
"8/1/2001","South Michigan",184880,84,94,74,0
"8/1/2001","35th",165246,84,94,74,0
"8/1/2001","Broadway",447258,84,94,74,0
"8/1/2001","Sedgwick",47942,84,94,74,0
"8/1/2001","Pershing",51549,84,94,74,0
"8/1/2001","43rd",31903,84,94,74,0
"8/1/2001","Wallace-Racine",135514,84,94,74,0
"8/1/2001","47th",223218,84,94,74,0
"8/1/2001","South Damen",15356,84,94,74,0
"8/1/2001","Western",650129,84,94,74,0
"8/1/2001","South Western",11708,84,94,74,0
"8/1/2001","North Western",137232,84,94,74,0
"8/1/2001","Western Express",122051,84,94,74,0
"8/1/2001","Damen",207870,84,94,74,0
"8/1/2001","51st",121018,84,94,74,0
"8/1/2001","Kedzie/California",328229,84,94,74,0
"8/1/2001","South Kedzie",170134,84,94,74,0
"8/1/2001","Pulaski",543653,84,94,74,0
"8/1/2001","South Pulaski",202805,84,94,74,0
"8/1/2001","Cicero",337766,84,94,74,0
"8/1/2001","North Cicero/Skokie Blvd.",28660,84,94,74,0
"8/1/2001","South Cicero",143558,84,94,74,0
"8/1/2001","Garfield",347074,84,94,74,0
"8/1/2001","55th/Narragansett",18525,84,94,74,0
"8/1/2001","Milwaukee",415568,84,94,74,0
"8/1/2001","North Milwaukee",15646,84,94,74,0
"8/1/2001","Laramie",64239,84,94,74,0
"8/1/2001","59th/61st",86530,84,94,74,0
"8/1/2001","Blue Island/26th",437858,84,94,74,0
"8/1/2001","Archer",422182,84,94,74,0
"8/1/2001","Archer/Harlem",33783,84,94,74,0
"8/1/2001","63rd",558278,84,94,74,0
"8/1/2001","West 63rd",58551,84,94,74,0
"8/1/2001","Foster-Canfield",5260,84,94,74,0
"8/1/2001","Grand",183583,84,94,74,0
"8/1/2001","Chicago",534744,84,94,74,0
"8/1/2001","67th-69th-71st",331911,84,94,74,0
"8/1/2001","Northwest Highway",32196,84,94,74,0
"8/1/2001","Cumberland/East River",8310,84,94,74,0
"8/1/2001","Division",259991,84,94,74,0
"8/1/2001","71st/South Shore",194199,84,94,74,0
"8/1/2001","North",442669,84,94,74,0
"8/1/2001","Armitage",121211,84,94,74,0
"8/1/2001","Fullerton",351176,84,94,74,0
"8/1/2001","74th-75th",173205,84,94,74,0
